State,n_seats,seats_d,avg_win_d,n_uncontested_d,seats_r,avg_win_r,n_uncontested_r,voteshare_d,weighted_voteshare,t_test_p,non_parametric_p,mean_median_diff,efficiency_gap,partisan_bias
AL,8.0,8.0,0.9364312873333334,5,0.0,N/A,0,0.863326065,0.832902578425432,-1.0,,-0.0832245855,0.22665212999999995,-0.125
AL,8.0,3.0,0.9364312873333334,5,5.0,N/A,0,0.563891800875,0.4843857450118759,0.04095551561191114,0.2742977328999668,0.15707415487499998,0.25278360175000003,0.25
AL,8.0,5.0,0.9364312873333334,5,3.0,N/A,0,0.6381041057500001,0.608607901366624,0.9023726697691878,0.11512167528870354,0.022953561749999962,0.15120821149999997,0.0
AL,8.0,5.0,0.9364312873333334,5,3.0,N/A,0,0.7008297164999999,0.6916522111895362,0.997682301281725,0.017885041116245406,-0.10208667799999993,0.27665943299999995,-0.125
AL,8.0,5.0,0.9364312873333334,5,3.0,N/A,0,0.729507853375,0.7153483049635245,0.9997399267949046,0.013089598531823605,-0.1978057701250001,0.33401570675,-0.125
AL,7.0,4.0,0.9364312873333334,5,3.0,N/A,0,0.6042618084285714,0.5864763450839879,0.891737668524663,0.188379558905791,-0.09461263357142868,0.1370950454285714,-0.0714285714285714
AL,7.0,4.0,0.9364312873333334,5,3.0,N/A,0,0.7345656468571429,0.6895099765258216,0.9999966804699849,0.01595560238481938,-0.2654343531428571,0.3977027222857143,-0.0714285714285714
AL,7.0,4.0,0.9364312873333334,5,3.0,N/A,0,0.7188880018571429,0.6792638046805469,0.999093413501459,0.02179832244277068,-0.08493654214285717,0.36634743228571437,-0.0714285714285714
AL,7.0,4.0,0.9364312873333334,5,3.0,N/A,0,0.7400616261428572,0.6903351446430254,0.9999886562094394,0.02179832244277068,-0.2368052928571428,0.4086946808571429,-0.0714285714285714
AL,7.0,4.0,0.9364312873333334,5,3.0,N/A,0,0.6539560595714285,0.6371982789082272,0.9046209924154899,0.12094329970441542,-0.08480468242857153,0.23648354771428576,-0.0714285714285714
AL,7.0,5.0,0.9364312873333334,5,2.0,N/A,0,0.7468101588571429,0.7128735404501556,0.9480782362775879,0.07975600742466288,-0.0688345191428571,0.27933460342857147,-0.0714285714285714
AL,7.0,5.0,0.9364312873333334,5,2.0,N/A,0,0.7827477065714286,0.7272617051121505,0.9768079319312456,0.06737298356795346,-0.21725229342857144,0.3512096988571428,-0.0714285714285714
AL,7.0,5.0,0.9364312873333334,5,2.0,N/A,0,0.5756124641428572,0.6086740509365755,0.21197932920010282,0.4232252984382953,-0.15328923385714277,-0.06306078600000002,-0.2142857142857143
AL,7.0,5.0,0.9364312873333334,5,2.0,N/A,0,0.6292219068571429,0.6255890342610045,0.5038107735793154,0.42036522353994277,-0.03960163414285711,0.04415809942857142,-0.2142857142857143
AL,7.0,5.0,0.9364312873333334,5,2.0,N/A,0,0.6573076902857142,0.6867441939163271,0.6379661659681494,0.42036522353994277,-0.048038980714285695,0.1003296662857143,-0.2142857142857143
AL,7.0,4.0,0.9364312873333334,5,3.0,N/A,0,0.5894155217142858,0.5820311408408508,0.9779541295837495,0.05580588414914612,-0.028151520285714215,0.10740247200000004,-0.0714285714285714
AL,7.0,4.0,0.9364312873333334,5,3.0,N/A,0,0.5301090471428571,0.4980752136229756,0.4833789111194945,0.4298418975993331,0.02506964314285709,-0.011210477142857136,0.07142857142857145
AL,7.0,2.0,0.9364312873333334,5,5.0,N/A,0,0.46427068814285716,0.45509517467188326,0.3299760228968791,0.2806379180672889,-0.019922558857142947,0.14282709057142856,-0.0714285714285714
AL,7.0,2.0,0.9364312873333334,5,5.0,N/A,0,0.44859593985714286,0.4503917958202941,0.20604957693410986,0.21722286327638762,0.02962376585714288,0.111477594,0.2142857142857143
AL,7.0,2.0,0.9364312873333334,5,5.0,N/A,0,0.3491293902857143,0.3638205124171373,0.4569534627528793,0.5,0.04949103428571433,-0.08745550514285709,0.07142857142857145
AL,7.0,2.0,0.9364312873333334,5,5.0,N/A,0,0.41742602871428575,0.4219915904081057,0.2868812470807528,0.27329502122750327,0.03300951271428576,0.04913777171428573,0.07142857142857145
