State,Year,District,Dem Votes,GOP Votes,D Voteshare,Incumbent,Party
GA,2016,District 16,0,17296,0.0,0,R
GA,2016,District 160,5292,12807,0.2923918448533068,0,R
GA,2016,District 161,0,20835,0.0,0,R
GA,2016,District 162,15092,0,1.0,0,D
GA,2016,District 163,15649,0,1.0,0,D
GA,2016,District 164,0,14973,0.0,0,R
GA,2016,District 165,18197,0,1.0,0,D
GA,2016,District 166,0,26255,0.0,0,R
GA,2016,District 167,0,16871,0.0,0,R
GA,2016,District 168,12939,0,1.0,0,D
GA,2016,District 169,0,13521,0.0,0,R
GA,2016,District 17,0,20415,0.0,0,R
GA,2016,District 170,0,15558,0.0,0,R
GA,2016,District 171,0,14662,0.0,0,R
GA,2016,District 172,0,12898,0.0,0,R
GA,2016,District 173,8021,12578,0.3893878343608913,0,R
GA,2016,District 174,0,15128,0.0,0,R
GA,2016,District 175,0,19531,0.0,0,R
GA,2016,District 176,0,14891,0.0,0,R
GA,2016,District 177,9226,5104,0.6438241451500349,0,D
GA,2016,District 178,0,17354,0.0,0,R
GA,2016,District 179,0,17055,0.0,0,R
GA,2016,District 18,0,16474,0.0,0,R
GA,2016,District 180,0,16168,0.0,0,R
GA,2016,District 19,0,19802,0.0,0,R
GA,2016,District 2,0,17938,0.0,0,R
GA,2016,District 20,0,23543,0.0,0,R
GA,2016,District 21,0,23967,0.0,0,R
GA,2016,District 22,5216,25794,0.16820380522412126,0,R
GA,2016,District 23,0,20944,0.0,0,R
GA,2016,District 24,0,25996,0.0,0,R
GA,2016,District 25,0,26162,0.0,0,R
GA,2016,District 26,0,26386,0.0,0,R
GA,2016,District 27,0,19469,0.0,0,R
GA,2016,District 28,0,17925,0.0,0,R
GA,2016,District 29,0,12733,0.0,0,R
GA,2016,District 3,0,19071,0.0,0,R
GA,2016,District 30,5302,15115,0.25968555615418526,0,R
GA,2016,District 31,0,21810,0.0,0,R
GA,2016,District 32,0,18783,0.0,0,R
GA,2016,District 33,0,19190,0.0,0,R
GA,2016,District 34,9050,15886,0.3629290984921399,0,R
GA,2016,District 35,0,18901,0.0,0,R
GA,2016,District 36,0,26807,0.0,0,R
GA,2016,District 37,10567,13965,0.4307435186694929,0,R
GA,2016,District 38,19547,0,1.0,0,D
GA,2016,District 39,18097,0,1.0,0,D
GA,2016,District 4,0,11335,0.0,0,R
GA,2016,District 40,13781,15863,0.4648832816084199,0,R
GA,2016,District 41,13843,0,1.0,0,D
GA,2016,District 42,11384,4157,0.7325139952384017,0,D
GA,2016,District 43,0,20889,0.0,0,R
GA,2016,District 44,0,21759,0.0,0,R
GA,2016,District 45,0,24907,0.0,0,R
GA,2016,District 46,0,24736,0.0,0,R
GA,2016,District 47,0,23622,0.0,0,R
GA,2016,District 48,0,17886,0.0,0,R
GA,2016,District 49,0,20599,0.0,0,R
GA,2016,District 5,0,14813,0.0,0,R
GA,2016,District 50,0,17802,0.0,0,R
GA,2016,District 51,0,19210,0.0,0,R
GA,2016,District 52,0,21263,0.0,0,R
GA,2016,District 53,20617,0,1.0,0,D
GA,2016,District 54,11472,17620,0.3943352124295339,0,R
GA,2016,District 55,23111,0,1.0,0,D
GA,2016,District 56,16683,0,1.0,0,D
GA,2016,District 57,23832,0,1.0,0,D
GA,2016,District 58,23287,0,1.0,0,D
GA,2016,District 59,20276,0,1.0,0,D
GA,2016,District 6,0,14654,0.0,0,R
GA,2016,District 60,15824,1443,0.9164301847454682,0,D
GA,2016,District 61,20473,0,1.0,0,D
GA,2016,District 62,23562,0,1.0,0,D
GA,2016,District 63,21252,0,1.0,0,D
GA,2016,District 64,21251,0,1.0,0,D
GA,2016,District 65,19109,4190,0.8201639555345723,0,D
GA,2016,District 66,14030,9855,0.5873979485032447,0,D
GA,2016,District 67,0,19037,0.0,0,R
GA,2016,District 68,0,19500,0.0,0,R
GA,2016,District 69,0,19212,0.0,0,R
GA,2016,District 7,0,21666,0.0,0,R
GA,2016,District 70,0,20682,0.0,0,R
GA,2016,District 71,6933,20361,0.25401187074082215,0,R
GA,2016,District 72,0,26801,0.0,0,R
GA,2016,District 73,8610,15661,0.35474434510320957,0,R
GA,2016,District 74,14995,0,1.0,0,D
GA,2016,District 75,18063,0,1.0,0,D
GA,2016,District 76,19734,0,1.0,0,D
GA,2016,District 77,15848,0,1.0,0,D
GA,2016,District 78,19294,0,1.0,0,D
GA,2016,District 79,0,18108,0.0,0,R
GA,2016,District 8,0,24824,0.0,0,R
GA,2016,District 80,12100,12386,0.4941599281221923,0,R
GA,2016,District 81,9921,6912,0.5893780074852968,0,D
GA,2016,District 82,18185,0,1.0,0,D
GA,2016,District 83,24122,0,1.0,0,D
GA,2016,District 84,25287,0,1.0,0,D
GA,2016,District 85,17927,0,1.0,0,D
GA,2016,District 86,19124,0,1.0,0,D
GA,2016,District 87,21595,0,1.0,0,D
GA,2016,District 88,19003,0,1.0,0,D
GA,2016,District 89,26039,0,1.0,0,D
GA,2016,District 9,0,21293,0.0,0,R
GA,2016,District 90,22924,0,1.0,0,D
GA,2016,District 91,18161,6973,0.7225670406620514,0,D
GA,2016,District 92,16486,0,1.0,0,D
GA,2016,District 93,22741,0,1.0,0,D
GA,2016,District 94,21399,0,1.0,0,D
GA,2016,District 95,0,18293,0.0,0,R
GA,2016,District 96,8626,5281,0.62026317681743,0,D
GA,2016,District 97,0,20171,0.0,0,R
GA,2016,District 98,0,19463,0.0,0,R
GA,2016,District 99,8068,0,1.0,0,D
HI,2016,District 1,7492,1921,0.7959205354297249,0,D
HI,2016,District 10,4716,1700,0.7350374064837906,0,D
HI,2016,District 11,5835,2501,0.6999760076775432,0,D
HI,2016,District 13,5824,0,1.0,0,D
HI,2016,District 14,6057,2301,0.7246949030868629,0,D
HI,2016,District 16,6088,1934,0.7589129892794815,0,D
HI,2016,District 17,2858,8260,0.25706062241410327,0,R
HI,2016,District 19,5876,1982,0.7477729702214304,0,D
HI,2016,District 20,6466,2781,0.6992538120471504,0,D
HI,2016,District 22,4214,2225,0.654449448672154,0,D
HI,2016,District 24,5505,1633,0.7712244326141776,0,D
HI,2016,District 28,3922,1239,0.7599302460763417,0,D
HI,2016,District 29,2989,883,0.7719524793388429,0,D
HI,2016,District 3,6184,0,1.0,0,D
HI,2016,District 31,4170,1787,0.7000167869733087,0,D
HI,2016,District 34,5611,4197,0.572084013050571,0,D
HI,2016,District 35,4143,2013,0.6730019493177388,0,D
HI,2016,District 36,3274,6792,0.3252533280349692,0,R
HI,2016,District 37,8039,2454,0.766129800819594,0,D
HI,2016,District 4,5846,0,1.0,0,D
HI,2016,District 40,2485,3528,0.41327124563445866,0,R
HI,2016,District 41,4289,2905,0.5961912705031971,0,D
HI,2016,District 43,1932,3859,0.3336211362458988,0,R
HI,2016,District 44,3346,1991,0.6269439760164887,0,D
HI,2016,District 46,4806,1277,0.790070688804866,0,D
HI,2016,District 47,3542,3434,0.5077408256880734,0,D
HI,2016,District 5,6176,0,1.0,0,D
HI,2016,District 6,6013,2896,0.674935458525087,0,D
HI,2016,District 7,5934,3581,0.6236468733578561,0,D
HI,2016,District 8,6514,2575,0.7166905050060512,0,D
IA,2016,District 1,0,14627,0.0,0,R
IA,2016,District 10,0,13063,0.0,0,R
IA,2016,District 100,9213,0,1.0,0,D
IA,2016,District 11,4475,8279,0.3508703151952329,0,R
IA,2016,District 12,4369,10349,0.2968473977442587,0,R
IA,2016,District 13,7027,4365,0.6168363764044944,0,D
IA,2016,District 14,5365,5126,0.5113907158516824,0,D
IA,2016,District 15,5424,5056,0.517557251908397,0,D
IA,2016,District 16,5120,6847,0.42784323556446896,0,R
IA,2016,District 17,3866,10712,0.2651941281382906,0,R
IA,2016,District 18,0,10603,0.0,0,R
IA,2016,District 19,6597,10393,0.3882872277810477,0,R
IA,2016,District 2,0,12756,0.0,0,R
IA,2016,District 20,4006,7204,0.3573595004460303,0,R
IA,2016,District 21,0,11716,0.0,0,R
IA,2016,District 22,0,14015,0.0,0,R
IA,2016,District 23,4061,10068,0.2874230306461887,0,R
IA,2016,District 24,0,11702,0.0,0,R
IA,2016,District 25,5850,11280,0.3415061295971979,0,R
IA,2016,District 26,9122,7769,0.5400509146882956,0,D
IA,2016,District 27,3885,9478,0.29072812991094815,0,R
IA,2016,District 28,5230,9593,0.3528300613910814,0,R
IA,2016,District 29,7903,5831,0.5754332313965341,0,D
IA,2016,District 3,2848,12096,0.1905781584582441,0,R
IA,2016,District 30,6999,11442,0.37953473238978364,0,R
IA,2016,District 31,7160,5027,0.5875112825141544,0,D
IA,2016,District 32,7142,2920,0.7097992446829656,0,D
IA,2016,District 33,7785,0,1.0,0,D
IA,2016,District 34,9677,0,1.0,0,D
IA,2016,District 35,6458,0,1.0,0,D
IA,2016,District 36,10348,5853,0.6387260045676193,0,D
IA,2016,District 37,8954,12059,0.42611716556417456,0,R
IA,2016,District 38,7264,8793,0.45238836644454133,0,R
IA,2016,District 39,8549,11492,0.42657552018362355,0,R
IA,2016,District 4,0,9815,0.0,0,R
IA,2016,District 40,9660,7332,0.568502824858757,0,D
IA,2016,District 41,13363,0,1.0,0,D
IA,2016,District 42,7948,9065,0.4671721624639981,0,R
IA,2016,District 43,8273,8809,0.48431097061234046,0,R
IA,2016,District 44,0,13818,0.0,0,R
IA,2016,District 45,9036,5730,0.6119463632669646,0,D
IA,2016,District 46,11927,0,1.0,0,D
IA,2016,District 47,5983,9165,0.39496963295484555,0,R
IA,2016,District 48,5397,9829,0.35445947721003546,0,R
IA,2016,District 49,4382,9315,0.31992407096444475,0,R
IA,2016,District 5,3445,11774,0.2263617846113411,0,R
IA,2016,District 50,3901,11493,0.25341041964401717,0,R
IA,2016,District 51,5647,9408,0.37509133178346066,0,R
IA,2016,District 52,8160,6847,0.5437462517491837,0,D
IA,2016,District 53,8977,5869,0.6046746598410346,0,D
IA,2016,District 54,0,12675,0.0,0,R
IA,2016,District 55,6697,8943,0.4281969309462916,0,R
IA,2016,District 56,6605,7910,0.455046503616948,0,R
IA,2016,District 57,8249,9023,0.47759379342288094,0,R
IA,2016,District 58,6296,9048,0.4103232533889468,0,R
IA,2016,District 59,8567,4891,0.6365730420567692,0,D
IA,2016,District 6,5086,9655,0.34502408249101146,0,R
IA,2016,District 60,7267,10115,0.41807617075135195,0,R
IA,2016,District 61,9206,0,1.0,0,D
IA,2016,District 62,7113,3354,0.6795643450845514,0,D
IA,2016,District 63,6644,9927,0.4009414036569911,0,R
IA,2016,District 64,8288,5912,0.5836619718309859,0,D
IA,2016,District 65,9724,4881,0.6657993837726806,0,D
IA,2016,District 66,11669,0,1.0,0,D
IA,2016,District 67,6749,11248,0.3750069456020448,0,R
IA,2016,District 68,7921,9317,0.45950806358046176,0,R
IA,2016,District 69,10730,0,1.0,0,D
IA,2016,District 7,5608,9665,0.3671839193347738,0,R
IA,2016,District 70,8877,5698,0.609056603773585,0,D
IA,2016,District 71,8668,0,1.0,0,D
IA,2016,District 72,5841,9397,0.3833180207376296,0,R
IA,2016,District 73,0,12388,0.0,0,R
IA,2016,District 74,12839,0,1.0,0,D
IA,2016,District 75,4924,10448,0.32032266458495967,0,R
IA,2016,District 76,5907,9754,0.37717897963093033,0,R
IA,2016,District 77,10217,7461,0.5779499943432514,0,D
IA,2016,District 78,0,10138,0.0,0,R
IA,2016,District 79,0,12615,0.0,0,R
IA,2016,District 8,4701,10078,0.31808647405101836,0,R
IA,2016,District 80,5009,8557,0.36923190328763084,0,R
IA,2016,District 81,8356,0,1.0,0,D
IA,2016,District 82,10488,0,1.0,0,D
IA,2016,District 83,9617,0,1.0,0,D
IA,2016,District 84,4225,9636,0.3048120626217445,0,R
IA,2016,District 85,15213,0,1.0,0,D
IA,2016,District 86,12689,0,1.0,0,D
IA,2016,District 87,9333,0,1.0,0,D
IA,2016,District 88,5469,8619,0.3882027257240204,0,R
IA,2016,District 89,10549,0,1.0,0,D
IA,2016,District 9,7461,5562,0.5729094678645473,0,D
IA,2016,District 90,8442,0,1.0,0,D
IA,2016,District 91,6229,7293,0.46065670758763494,0,R
IA,2016,District 92,6782,8676,0.4387372234441713,0,R
IA,2016,District 93,8470,7865,0.5185185185185185,0,D
IA,2016,District 94,0,14696,0.0,0,R
IA,2016,District 95,7085,9868,0.4179201321300065,0,R
IA,2016,District 96,4950,9276,0.3479544495993252,0,R
IA,2016,District 97,6202,9345,0.39891940567312023,0,R
IA,2016,District 98,8547,4306,0.6649809383023418,0,D
IA,2016,District 99,10780,0,1.0,0,D
ID,2016,District 1,8630,15485,0.3578685465477918,0,R
ID,2016,District 10,4640,9461,0.3290546769732643,0,R
ID,2016,District 11,3802,15561,0.19635387078448588,0,R
ID,2016,District 12,5042,11355,0.30749527352564493,0,R
ID,2016,District 13,0,14945,0.0,0,R
ID,2016,District 14,7744,19107,0.288406390823433,0,R
ID,2016,District 15,9370,10506,0.4714228214932582,0,R
ID,2016,District 16,14138,9089,0.608688164635984,0,D
ID,2016,District 17,10615,6353,0.6255893446487506,0,D
ID,2016,District 18,16196,0,1.0,0,D
ID,2016,District 19,16546,7883,0.6773097547996234,0,D
ID,2016,District 2,6581,17735,0.2706448429017931,0,R
ID,2016,District 20,0,16105,0.0,0,R
ID,2016,District 21,7586,14454,0.3441923774954628,0,R
ID,2016,District 22,0,13493,0.0,0,R
ID,2016,District 23,3360,10867,0.23617066141842974,0,R
ID,2016,District 24,6422,12035,0.34794386953459394,0,R
ID,2016,District 25,0,14839,0.0,0,R
ID,2016,District 26,9808,9222,0.5153967419863373,0,D
ID,2016,District 27,0,13181,0.0,0,R
ID,2016,District 28,6741,12920,0.34286150246681246,0,R
ID,2016,District 29,13425,8609,0.6092856494508487,0,D
ID,2016,District 3,0,17019,0.0,0,R
ID,2016,District 30,4561,16957,0.21196207826006133,0,R
ID,2016,District 31,0,14427,0.0,0,R
ID,2016,District 32,0,17682,0.0,0,R
ID,2016,District 33,5463,10510,0.3420146497214049,0,R
ID,2016,District 34,0,16953,0.0,0,R
ID,2016,District 35,0,16566,0.0,0,R
ID,2016,District 4,7650,14229,0.34965034965034963,0,R
ID,2016,District 5,11179,11121,0.5013004484304933,0,D
ID,2016,District 6,8144,11063,0.42401207892955695,0,R
ID,2016,District 7,5633,16336,0.2564067549729164,0,R
ID,2016,District 8,5864,18344,0.24223397224058163,0,R
ID,2016,District 9,4872,14634,0.24976930175330667,0,R
IL,2016,District 1,21609,0,1.0,0,D
IL,2016,District 10,35858,6911,0.8384109986204962,0,D
IL,2016,District 100,0,41488,0.0,0,R
IL,2016,District 101,13661,41728,0.24663741898210836,0,R
IL,2016,District 102,0,42559,0.0,0,R
IL,2016,District 103,34071,0,1.0,0,D
IL,2016,District 104,0,35556,0.0,0,R
IL,2016,District 105,0,43961,0.0,0,R
IL,2016,District 106,0,41047,0.0,0,R
IL,2016,District 107,0,41739,0.0,0,R
IL,2016,District 108,0,48339,0.0,0,R
IL,2016,District 109,0,44451,0.0,0,R
IL,2016,District 11,38028,15115,0.7155787215625764,0,D
IL,2016,District 110,16121,29398,0.3541598014016125,0,R
IL,2016,District 111,24808,22353,0.5260278620046225,0,D
IL,2016,District 112,27594,25875,0.5160747348931156,0,D
IL,2016,District 113,26816,18536,0.5912859410830834,0,D
IL,2016,District 114,26029,19492,0.5718020254388084,0,D
IL,2016,District 115,21626,26454,0.4497920133111481,0,R
IL,2016,District 116,40599,0,1.0,0,D
IL,2016,District 117,24032,26946,0.47141904350896463,0,R
IL,2016,District 118,26836,19108,0.5841023855127981,0,D
IL,2016,District 12,43858,14161,0.755924783260656,0,D
IL,2016,District 13,40831,0,1.0,0,D
IL,2016,District 14,35989,0,1.0,0,D
IL,2016,District 15,25586,16030,0.6148116109188774,0,D
IL,2016,District 16,29719,0,1.0,0,D
IL,2016,District 17,42198,0,1.0,0,D
IL,2016,District 18,36794,20580,0.6413009377069753,0,D
IL,2016,District 19,30537,0,1.0,0,D
IL,2016,District 2,23813,0,1.0,0,D
IL,2016,District 20,20142,25739,0.43900525271899044,0,R
IL,2016,District 21,20370,0,1.0,0,D
IL,2016,District 22,27715,0,1.0,0,D
IL,2016,District 23,25097,0,1.0,0,D
IL,2016,District 24,23079,5969,0.7945125309832002,0,D
IL,2016,District 25,37937,0,1.0,0,D
IL,2016,District 26,40251,0,1.0,0,D
IL,2016,District 27,42558,0,1.0,0,D
IL,2016,District 28,37190,0,1.0,0,D
IL,2016,District 29,42740,0,1.0,0,D
IL,2016,District 3,24178,0,1.0,0,D
IL,2016,District 30,34641,0,1.0,0,D
IL,2016,District 31,36904,0,1.0,0,D
IL,2016,District 32,29118,0,1.0,0,D
IL,2016,District 33,40046,0,1.0,0,D
IL,2016,District 34,39961,0,1.0,0,D
IL,2016,District 35,34506,18081,0.6561697758001027,0,D
IL,2016,District 36,38047,0,1.0,0,D
IL,2016,District 37,0,45721,0.0,0,R
IL,2016,District 38,42819,0,1.0,0,D
IL,2016,District 39,29170,0,1.0,0,D
IL,2016,District 4,34077,0,1.0,0,D
IL,2016,District 40,29845,0,1.0,0,D
IL,2016,District 41,0,42654,0.0,0,R
IL,2016,District 42,21560,33443,0.3919786193480356,0,R
IL,2016,District 43,22274,0,1.0,0,D
IL,2016,District 44,22102,13098,0.6278977272727273,0,D
IL,2016,District 45,22618,25876,0.4664082154493339,0,R
IL,2016,District 46,23369,16257,0.5897390602129915,0,D
IL,2016,District 47,0,45196,0.0,0,R
IL,2016,District 48,23676,30793,0.43466926141474965,0,R
IL,2016,District 49,0,35353,0.0,0,R
IL,2016,District 5,40747,0,1.0,0,D
IL,2016,District 50,20830,31659,0.39684505324925223,0,R
IL,2016,District 51,0,46098,0.0,0,R
IL,2016,District 52,0,40392,0.0,0,R
IL,2016,District 53,0,38809,0.0,0,R
IL,2016,District 54,0,38846,0.0,0,R
IL,2016,District 55,25717,17811,0.5908151075170005,0,D
IL,2016,District 56,24890,19693,0.5582845479218537,0,D
IL,2016,District 57,29297,0,1.0,0,D
IL,2016,District 58,29338,21756,0.57419657885466,0,D
IL,2016,District 59,25908,16656,0.6086833944178178,0,D
IL,2016,District 6,32904,0,1.0,0,D
IL,2016,District 60,22402,6909,0.7642864453618096,0,D
IL,2016,District 61,19947,26692,0.4276892729260919,0,R
IL,2016,District 62,22050,19993,0.5244630497347953,0,D
IL,2016,District 63,19808,25699,0.4352736941569429,0,R
IL,2016,District 64,0,41873,0.0,0,R
IL,2016,District 65,0,42499,0.0,0,R
IL,2016,District 66,20083,27295,0.4238887247245557,0,R
IL,2016,District 67,25420,0,1.0,0,D
IL,2016,District 68,17655,31139,0.3618272738451449,0,R
IL,2016,District 69,16032,32961,0.3272304206723409,0,R
IL,2016,District 7,39914,0,1.0,0,D
IL,2016,District 70,0,36601,0.0,0,R
IL,2016,District 71,18082,30635,0.37116407003715335,0,R
IL,2016,District 72,25014,19342,0.5639372350978447,0,D
IL,2016,District 73,0,47626,0.0,0,R
IL,2016,District 74,18185,34567,0.3447262663026994,0,R
IL,2016,District 75,20833,29030,0.4178047851112047,0,R
IL,2016,District 76,22759,23557,0.49138526643060715,0,R
IL,2016,District 77,20806,8762,0.7036661255411255,0,D
IL,2016,District 78,41233,0,1.0,0,D
IL,2016,District 79,20450,23728,0.4629000860156639,0,R
IL,2016,District 8,38493,0,1.0,0,D
IL,2016,District 80,38766,0,1.0,0,D
IL,2016,District 81,25660,29406,0.46598627102023027,0,R
IL,2016,District 82,0,45529,0.0,0,R
IL,2016,District 83,20959,0,1.0,0,D
IL,2016,District 84,24183,14242,0.629355888093689,0,D
IL,2016,District 85,33236,0,1.0,0,D
IL,2016,District 86,33342,0,1.0,0,D
IL,2016,District 87,0,41483,0.0,0,R
IL,2016,District 88,0,44223,0.0,0,R
IL,2016,District 89,0,42157,0.0,0,R
IL,2016,District 9,36765,0,1.0,0,D
IL,2016,District 90,0,40456,0.0,0,R
IL,2016,District 91,0,38682,0.0,0,R
IL,2016,District 92,33410,0,1.0,0,D
IL,2016,District 93,19163,22985,0.4546597703331119,0,R
IL,2016,District 94,12364,37408,0.24841276219561198,0,R
IL,2016,District 95,20898,27601,0.43089548238108,0,R
IL,2016,District 96,32852,0,1.0,0,D
IL,2016,District 97,0,42312,0.0,0,R
IL,2016,District 98,38650,0,1.0,0,D
IL,2016,District 99,22188,35363,0.3855363069277684,0,R
IN,2016,District 1,15561,0,1.0,0,D
IN,2016,District 10,19954,0,1.0,0,D
IN,2016,District 100,14110,6894,0.6717768044182061,0,D
IN,2016,District 11,11852,18163,0.39486923205064134,0,R
IN,2016,District 12,15979,13246,0.5467579127459367,0,D
IN,2016,District 13,8167,18566,0.30550256237608947,0,R
IN,2016,District 14,20039,0,1.0,0,D
IN,2016,District 15,13581,16152,0.4567652103723136,0,R
IN,2016,District 16,7972,17652,0.3111145800811739,0,R
IN,2016,District 17,7826,16043,0.32787297331266496,0,R
IN,2016,District 18,6287,20055,0.2386682863867588,0,R
IN,2016,District 19,14895,15236,0.49434137599150374,0,R
IN,2016,District 2,19096,0,1.0,0,D
IN,2016,District 20,10432,15398,0.40387146728610146,0,R
IN,2016,District 21,7140,13275,0.34974283614988977,0,R
IN,2016,District 22,5624,19254,0.22606318835919287,0,R
IN,2016,District 23,6642,15829,0.2955809710293267,0,R
IN,2016,District 24,0,29297,0.0,0,R
IN,2016,District 25,6948,19273,0.26497845238549256,0,R
IN,2016,District 26,9980,11067,0.47417684230531665,0,R
IN,2016,District 27,15133,0,1.0,0,D
IN,2016,District 28,0,27982,0.0,0,R
IN,2016,District 29,0,27460,0.0,0,R
IN,2016,District 3,18985,0,1.0,0,D
IN,2016,District 30,10551,15997,0.3974310682537291,0,R
IN,2016,District 31,7952,15274,0.3423749246534057,0,R
IN,2016,District 32,7417,22112,0.2511768092383758,0,R
IN,2016,District 33,0,21446,0.0,0,R
IN,2016,District 34,12516,6533,0.6570423644285789,0,D
IN,2016,District 35,15643,14129,0.5254265753056563,0,D
IN,2016,District 36,14782,10405,0.5868900623337436,0,D
IN,2016,District 37,12592,22403,0.35982283183311903,0,R
IN,2016,District 38,0,18623,0.0,0,R
IN,2016,District 39,12640,23591,0.34887251248930473,0,R
IN,2016,District 4,14311,17272,0.45312351581547033,0,R
IN,2016,District 40,0,24968,0.0,0,R
IN,2016,District 41,5238,18500,0.22065885921307607,0,R
IN,2016,District 42,11434,14901,0.43417505221188535,0,R
IN,2016,District 43,16454,0,1.0,0,D
IN,2016,District 44,8073,17927,0.3105,0,R
IN,2016,District 45,0,19193,0.0,0,R
IN,2016,District 46,9369,17333,0.3508725938131975,0,R
IN,2016,District 47,8059,22240,0.2659823756559622,0,R
IN,2016,District 48,7438,14710,0.3358316778038649,0,R
IN,2016,District 49,0,16526,0.0,0,R
IN,2016,District 5,0,19177,0.0,0,R
IN,2016,District 50,7181,19561,0.2685289058409992,0,R
IN,2016,District 51,0,17670,0.0,0,R
IN,2016,District 52,7009,21016,0.2500981266726137,0,R
IN,2016,District 53,6780,19964,0.2535148070595274,0,R
IN,2016,District 54,0,17726,0.0,0,R
IN,2016,District 55,6295,20302,0.23668082866488702,0,R
IN,2016,District 56,9125,14463,0.3868492453790063,0,R
IN,2016,District 57,0,23085,0.0,0,R
IN,2016,District 58,9616,19213,0.33355301952894656,0,R
IN,2016,District 59,10205,16118,0.38768377464574705,0,R
IN,2016,District 6,17531,0,1.0,0,D
IN,2016,District 60,10882,18885,0.3655726139684886,0,R
IN,2016,District 61,15608,0,1.0,0,D
IN,2016,District 62,11589,16724,0.4093172747501148,0,R
IN,2016,District 63,7570,19228,0.28248376744533177,0,R
IN,2016,District 64,0,25522,0.0,0,R
IN,2016,District 65,10871,18290,0.3727924282432015,0,R
IN,2016,District 66,15939,10484,0.6032244635355561,0,D
IN,2016,District 67,6101,20492,0.22942127627571166,0,R
IN,2016,District 68,7457,22451,0.24933128259997325,0,R
IN,2016,District 69,0,20768,0.0,0,R
IN,2016,District 7,12165,11634,0.5111559309214673,0,D
IN,2016,District 70,11020,20966,0.34452573000687803,0,R
IN,2016,District 71,18728,0,1.0,0,D
IN,2016,District 72,13511,18092,0.4275227035408031,0,R
IN,2016,District 73,6992,18722,0.27191413237924866,0,R
IN,2016,District 74,11156,16538,0.4028309381093378,0,R
IN,2016,District 75,9429,21146,0.3083892068683565,0,R
IN,2016,District 76,0,21911,0.0,0,R
IN,2016,District 77,12616,8614,0.5942534149788036,0,D
IN,2016,District 78,9704,19208,0.33563918096292195,0,R
IN,2016,District 79,0,23005,0.0,0,R
IN,2016,District 8,14747,12373,0.5437684365781711,0,D
IN,2016,District 80,14843,0,1.0,0,D
IN,2016,District 81,8938,13925,0.39093732231115774,0,R
IN,2016,District 82,5863,17833,0.2474257258609048,0,R
IN,2016,District 83,0,27367,0.0,0,R
IN,2016,District 84,10544,20559,0.3390026685528727,0,R
IN,2016,District 85,7006,19198,0.26736376125782324,0,R
IN,2016,District 86,22285,12049,0.649065066697734,0,D
IN,2016,District 87,17485,15982,0.522454955627932,0,D
IN,2016,District 88,13059,24550,0.34723071605200884,0,R
IN,2016,District 89,11367,13683,0.45377245508982034,0,R
IN,2016,District 9,19302,0,1.0,0,D
IN,2016,District 90,9515,19019,0.33346183500385507,0,R
IN,2016,District 91,0,17393,0.0,0,R
IN,2016,District 92,14000,8973,0.6094110477517085,0,D
IN,2016,District 93,8923,18407,0.3264910354921332,0,R
IN,2016,District 94,21421,0,1.0,0,D
IN,2016,District 95,18044,0,1.0,0,D
IN,2016,District 96,26705,0,1.0,0,D
IN,2016,District 97,9834,6300,0.6095202677575307,0,D
IN,2016,District 98,16354,3747,0.8135913636137505,0,D
IN,2016,District 99,19371,0,1.0,0,D
KS,2016,District 1,0,7467,0.0,0,R
KS,2016,District 10,8466,0,1.0,0,D
KS,2016,District 100,3936,7211,0.35309948865165514,0,R
KS,2016,District 101,2851,8121,0.259843237331389,0,R
KS,2016,District 102,3132,2503,0.5558118899733806,0,D
KS,2016,District 103,2550,0,1.0,0,D
KS,2016,District 104,1898,8755,0.17816577489908947,0,R
KS,2016,District 105,3677,4431,0.4535027133695116,0,R
KS,2016,District 106,4548,5821,0.438615102710001,0,R
KS,2016,District 107,0,8951,0.0,0,R
KS,2016,District 108,3145,6691,0.3197437982919886,0,R
KS,2016,District 109,0,9469,0.0,0,R
KS,2016,District 11,0,6570,0.0,0,R
KS,2016,District 110,0,8886,0.0,0,R
KS,2016,District 111,5308,4598,0.535836866545528,0,D
KS,2016,District 112,0,7062,0.0,0,R
KS,2016,District 113,0,8233,0.0,0,R
KS,2016,District 114,0,8041,0.0,0,R
KS,2016,District 115,0,6158,0.0,0,R
KS,2016,District 116,3744,5549,0.40288389110082856,0,R
KS,2016,District 117,0,8288,0.0,0,R
KS,2016,District 118,0,9535,0.0,0,R
KS,2016,District 119,2242,2375,0.48559670781893005,0,R
KS,2016,District 12,2661,6182,0.3009159787402465,0,R
KS,2016,District 120,1547,8842,0.14890749831552605,0,R
KS,2016,District 121,4939,7415,0.3997895418487939,0,R
KS,2016,District 122,0,6198,0.0,0,R
KS,2016,District 123,0,5577,0.0,0,R
KS,2016,District 124,0,6305,0.0,0,R
KS,2016,District 125,0,4102,0.0,0,R
KS,2016,District 13,0,8202,0.0,0,R
KS,2016,District 14,5292,7291,0.42056743224986093,0,R
KS,2016,District 15,3559,5014,0.4151405575644465,0,R
KS,2016,District 16,6847,5443,0.557119609438568,0,D
KS,2016,District 17,5333,6972,0.4334010564811052,0,R
KS,2016,District 18,6230,5668,0.5236174146915448,0,D
KS,2016,District 19,4639,8325,0.35783708731872876,0,R
KS,2016,District 2,7747,0,1.0,0,D
KS,2016,District 20,4944,9153,0.3507129176420515,0,R
KS,2016,District 21,7408,6141,0.5467562181710828,0,D
KS,2016,District 22,7414,0,1.0,0,D
